episode,scramble,solved,steps,reward,epsilon,solve_rate,avg_steps,avg_reward,total_solves,best_streak,tile_accuracy
19190,7,true,7,100.2333,0.146769,0.3000,19.18,28.7537,4999,7,0.3333
19200,7,false,25,-0.8333,0.146608,0.2800,19.70,26.8622,5001,7,0.4167
19210,7,false,25,-6.2500,0.146461,0.2800,19.60,26.5763,5005,7,0.1250
19220,7,false,25,-5.8333,0.146315,0.2700,19.70,25.4320,5007,7,0.0417
19230,7,false,25,-0.0000,0.146183,0.2700,19.64,25.3505,5010,7,0.4167
19240,7,false,25,0.4167,0.146037,0.2900,19.12,27.5212,5014,7,0.4167
19250,7,false,25,-3.7500,0.145876,0.2900,19.18,27.5235,5017,7,0.0000
19260,7,false,25,-3.7500,0.145745,0.2800,19.36,26.5670,5020,7,0.0833
19270,7,true,11,99.4167,0.145585,0.2700,19.62,25.5192,5021,7,0.0000
19280,7,true,9,99.2000,0.145468,0.2700,19.66,25.4693,5024,7,0.3333
19290,7,false,25,-0.4167,0.145308,0.3100,18.76,29.6425,5030,7,0.3750
19300,7,false,25,-0.8333,0.145149,0.3100,18.66,29.5150,5032,7,0.2917
19310,7,false,25,-0.8333,0.145004,0.2800,19.32,26.5960,5033,7,0.4167
19320,7,false,25,-0.4167,0.144873,0.2800,19.34,26.6940,5035,7,0.5000
19330,7,false,25,0.4167,0.144728,0.2700,19.58,25.7523,5037,7,0.3750
19340,7,false,25,-1.2500,0.144569,0.2400,20.22,22.5853,5038,7,0.1667
19350,7,true,7,101.0667,0.144425,0.2600,19.88,24.5588,5043,7,1.0000
19360,7,false,25,-4.5833,0.144280,0.2800,19.56,26.5970,5048,7,0.1667
19370,7,false,25,-4.5833,0.144136,0.3000,19.30,28.5333,5051,7,0.0417
19380,7,false,25,-0.8333,0.143992,0.3000,19.34,28.5502,5054,7,0.2083
19390,7,false,25,-3.3333,0.143848,0.2800,19.78,26.5250,5058,7,0.0833
19400,7,false,25,-1.6667,0.143704,0.2800,19.78,26.5208,5060,7,0.1250
19410,7,false,25,-2.0833,0.143575,0.3000,19.34,28.5210,5063,7,0.1250
19420,7,false,25,-4.5833,0.143417,0.2900,19.48,27.4768,5064,7,0.1250
19430,7,true,5,98.7667,0.143274,0.3000,19.30,28.3750,5067,7,0.3333
19440,7,false,25,-0.4167,0.143145,0.3200,18.88,30.4607,5070,7,0.3750
19450,7,false,25,-1.2500,0.142988,0.3200,18.78,30.5082,5075,7,0.2500
19460,7,false,25,-4.1667,0.142845,0.3100,18.98,29.4288,5079,7,0.0833
19470,7,false,25,-3.3333,0.142745,0.3000,18.94,28.4902,5081,7,0.0417
19480,7,false,25,-1.2500,0.142559,0.2900,19.06,27.4230,5083,7,0.2083
19490,7,false,25,-2.9167,0.142417,0.2700,19.50,25.3062,5085,7,0.0417
19500,7,true,1,100.0000,0.142274,0.3100,18.70,29.3860,5091,7,0.3333
19510,7,false,25,-1.6667,0.142132,0.3200,18.50,30.3737,5095,7,0.1667
19520,7,false,25,-2.5000,0.142019,0.3500,17.82,33.5905,5099,7,0.0833
19530,7,false,25,-0.4167,0.141848,0.3400,17.98,32.6193,5101,7,0.3333
19540,7,false,25,-3.3333,0.141721,0.3500,17.98,33.6287,5105,7,0.0417
19550,7,false,25,-0.4167,0.141565,0.3600,17.84,34.7187,5111,7,0.2917
19560,7,true,9,95.0333,0.141423,0.3700,17.62,35.6125,5116,7,0.0000
19570,7,false,25,-3.3333,0.141296,0.3800,17.44,36.6357,5119,7,0.0417
19580,7,false,25,-3.3333,0.141141,0.3800,17.44,36.6898,5121,7,0.0833
19590,7,false,25,-4.1667,0.141000,0.3900,17.30,37.7632,5124,7,0.1667
19600,7,false,25,-1.6667,0.140859,0.3600,17.90,34.6210,5127,7,0.2083
19610,7,false,25,-2.9167,0.140718,0.3300,18.46,31.5953,5128,7,0.1250
19620,7,false,25,-1.2500,0.140591,0.3300,18.48,31.5392,5132,7,0.2917
19630,7,false,25,-2.5000,0.140437,0.3200,18.68,30.5390,5133,7,0.2083
19640,7,false,25,-3.3333,0.140296,0.3300,18.38,31.4033,5138,7,0.1250
19650,7,true,5,100.4333,0.140156,0.3200,18.42,30.2858,5143,7,0.0000
19660,7,false,25,-0.8333,0.140016,0.3000,18.76,28.3207,5146,7,0.3333
19670,7,false,25,-2.5000,0.139876,0.2800,19.16,26.2620,5147,7,0.1250
19680,7,false,25,-4.5833,0.139736,0.3100,18.54,29.2603,5152,7,0.0417
19690,7,true,17,97.1500,0.139625,0.3200,18.52,30.1383,5156,7,0.0000
19700,7,false,25,-4.1667,0.139457,0.3100,18.72,29.2382,5158,7,0.1667
19710,7,false,25,-5.0000,0.139332,0.3300,18.36,31.1928,5161,7,0.1250
19720,7,false,25,-2.0833,0.139178,0.3200,18.72,30.1392,5164,7,0.3750
19730,7,true,9,105.0333,0.139053,0.3400,18.56,32.2822,5167,7,1.0000
19740,7,true,5,105.0167,0.138900,0.3200,18.88,30.4190,5170,7,0.3333
19750,7,false,25,-1.2500,0.138761,0.2900,19.56,27.3772,5172,7,0.2500
19760,7,true,1,100.0000,0.138623,0.3000,19.40,28.4233,5176,7,0.0000
19770,7,false,25,-5.4167,0.138484,0.3100,19.20,29.4735,5178,7,0.2083
19780,7,true,15,104.4333,0.138346,0.2900,19.80,27.4615,5181,7,0.3333
19790,7,false,25,-2.0833,0.138208,0.3100,19.30,29.6385,5187,7,0.2500
19800,7,false,25,-5.0000,0.138069,0.3100,19.36,29.6908,5189,7,0.0417
19810,7,false,25,-1.2500,0.137945,0.3000,19.54,28.8385,5191,7,0.2083
19820,7,true,7,100.2333,0.137793,0.3000,19.56,28.7740,5194,7,0.3333
19830,7,false,25,-4.5833,0.137656,0.3000,19.46,28.6757,5197,7,0.1667
19840,7,false,25,-4.1667,0.137546,0.2800,19.90,26.6047,5198,7,0.0833
19850,7,false,25,-4.1667,0.137394,0.2700,20.12,25.6275,5199,7,0.1250
19860,7,false,25,-0.8333,0.137257,0.2500,20.50,23.5375,5201,7,0.3333
19870,7,false,25,-2.5000,0.137106,0.2800,19.86,26.6212,5206,7,0.3750
19880,7,true,5,105.0167,0.136969,0.2900,19.46,27.7247,5210,7,0.3333
19890,7,false,25,-3.7500,0.136832,0.2500,20.30,23.6867,5212,7,0.0833
19900,7,true,3,104.8000,0.136709,0.2600,20.08,24.6972,5215,7,1.0000
19910,7,false,25,-2.5000,0.136586,0.2800,19.76,26.6895,5219,7,0.1250
19920,7,true,9,103.3667,0.136422,0.3100,19.24,29.8528,5225,7,0.3333
19930,7,false,25,-4.5833,0.136286,0.3200,18.88,30.7523,5229,7,0.0000
19940,7,false,25,-4.1667,0.136163,0.3400,18.34,32.7917,5232,7,0.0417
19950,7,false,25,-3.3333,0.136014,0.3600,17.94,34.7837,5235,7,0.0833
19960,7,false,25,-3.7500,0.135878,0.3600,18.02,34.8715,5237,7,0.0833
19970,7,false,25,-0.0000,0.135769,0.3400,18.44,32.8650,5240,7,0.2917
19980,7,true,5,100.4333,0.135606,0.3300,18.72,31.7902,5243,7,0.3333
19990,7,false,25,-2.5000,0.135498,0.3300,18.58,31.6208,5245,7,0.6667
20000,7,false,25,-2.5000,0.135335,0.3300,18.56,31.6062,5248,7,0.1667
20010,7,false,25,-2.5000,0.135200,0.3100,18.82,29.5323,5250,7,0.2500
20020,7,true,3,97.7167,0.135078,0.3000,18.80,28.3583,5255,7,0.3333
20030,7,true,5,103.3500,0.134930,0.3200,18.40,30.6962,5261,7,0.3333
20040,7,false,25,-3.7500,0.134795,0.3200,18.54,30.7697,5264,7,0.2083
20050,7,false,25,-4.1667,0.134660,0.3100,18.78,29.8030,5266,7,0.0000
20060,7,false,25,-4.1667,0.134539,0.3400,18.16,32.9222,5271,7,0.1667
20070,7,false,25,-2.0833,0.134391,0.3600,17.74,34.9412,5276,7,0.2500
20080,7,true,3,102.3000,0.134270,0.3800,17.24,37.0307,5281,7,1.0000
20090,7,true,9,99.6167,0.134123,0.3800,17.22,37.2077,5283,7,0.3333
20100,7,true,1,100.0000,0.134002,0.3700,17.46,36.1577,5285,7,0.3333
20110,7,false,25,-2.9167,0.133855,0.3800,17.32,37.1643,5288,7,0.1667
20120,7,false,25,-0.8333,0.133721,0.3700,17.72,36.3317,5292,7,0.2083
20130,7,true,3,103.1333,0.133587,0.3700,17.66,36.2960,5298,7,0.3333
20140,7,true,5,97.9333,0.133520,0.3800,17.32,37.1852,5302,7,0.0000
20150,7,false,25,-3.7500,0.133320,0.3900,17.06,38.1997,5305,7,0.1667
20160,7,false,25,-2.5000,0.133187,0.3500,17.82,34.0072,5306,7,0.1667
20170,7,false,25,-2.5000,0.133054,0.3400,18.06,33.0905,5310,7,0.2500
20180,7,false,25,-0.4167,0.132921,0.3200,18.50,31.0153,5313,7,0.2917
20190,7,false,25,-2.0833,0.132801,0.3300,18.32,32.0218,5316,7,0.1250
20200,7,false,25,-2.0833,0.132655,0.3300,18.34,31.9782,5318,7,0.2500
20210,7,false,25,-2.5000,0.132523,0.3300,18.30,32.0488,5321,7,0.1250
20220,7,false,25,-0.8333,0.132390,0.3200,18.38,30.9107,5324,7,0.2500
20230,7,true,5,104.1833,0.132258,0.3000,18.94,28.8443,5328,7,0.3333
20240,7,false,25,-2.9167,0.132126,0.3000,19.00,28.8550,5332,7,0.1250
20250,7,true,3,104.3833,0.131994,0.3000,19.02,28.8613,5335,7,1.0000
20260,7,false,25,-4.5833,0.131862,0.3200,18.60,30.9553,5338,7,0.0833
20270,7,false,25,-5.0000,0.131730,0.3100,18.80,29.8093,5341,7,0.0417
20280,7,true,5,97.9333,0.131598,0.3000,18.96,28.6840,5343,7,0.0000
20290,7,false,25,-0.8333,0.131467,0.2700,19.52,25.5875,5343,7,0.3333
20300,7,false,25,-1.2500,0.131335,0.2500,19.86,23.5723,5343,7,0.3333
20310,7,false,25,-4.5833,0.131204,0.2500,19.84,23.5118,5346,7,0.0417
20320,7,false,25,-1.6667,0.131073,0.2400,20.02,22.5137,5348,7,0.1667
20330,7,false,25,0.4167,0.130942,0.2300,20.28,21.3200,5351,7,0.4583
20340,7,false,25,-3.7500,0.130811,0.2100,20.72,19.3073,5353,7,0.1667
20350,7,false,25,-4.5833,0.130719,0.2300,20.36,21.3787,5358,7,0.2500
20360,7,false,25,-2.9167,0.130563,0.2400,20.22,22.4228,5362,7,0.1250
20370,7,false,25,-1.6667,0.130471,0.2200,20.64,20.4330,5363,7,0.2917
20380,7,false,25,0.8333,0.130289,0.2100,20.84,19.4703,5364,7,0.5833
20390,7,true,5,96.6833,0.130159,0.2400,20.18,22.4268,5367,7,0.0000
20400,7,false,25,-3.7500,0.130028,0.2500,19.96,23.4790,5368,7,0.0833
20410,7,true,9,104.2000,0.129898,0.2600,19.84,24.6545,5372,7,1.0000
20420,7,true,3,98.5500,0.129769,0.2900,19.20,27.7048,5377,7,0.3333
20430,7,false,25,1.6667,0.129639,0.3000,18.86,28.9398,5381,7,0.5833
20440,7,true,3,100.6333,0.129509,0.3400,18.12,33.0678,5387,7,0.3333
20450,7,true,3,103.9667,0.129393,0.3400,18.12,33.1387,5392,7,1.0000
20460,7,false,25,-4.1667,0.129251,0.3200,18.64,30.9597,5394,7,0.0000
20470,7,true,5,100.4333,0.129147,0.3600,17.78,34.9455,5399,7,0.3333
20480,7,false,25,-2.0833,0.129018,0.3900,17.10,37.9790,5403,7,0.1667
20490,7,true,3,98.9667,0.128863,0.4000,16.90,39.2167,5407,7,0.0000
20500,7,true,5,97.5167,0.128735,0.4200,16.52,41.2483,5410,7,0.0000
20510,7,false,25,-2.9167,0.128606,0.4300,16.32,42.0735,5415,7,0.2083
20520,7,false,25,-2.9167,0.128490,0.4000,16.96,38.9357,5417,7,0.1250
20530,7,false,25,-3.3333,0.128362,0.4000,17.06,38.8215,5421,7,0.0833
20540,7,true,5,99.1833,0.128233,0.3900,17.18,37.8085,5426,7,0.3333
20550,7,false,25,-1.2500,0.128118,0.3600,17.72,34.5932,5428,7,0.2917
20560,7,true,5,102.1000,0.127964,0.3900,16.86,37.7322,5433,7,1.0000
20570,7,false,25,-1.6667,0.127837,0.3600,17.52,34.7673,5435,7,0.1667
20580,7,false,25,-2.9167,0.127709,0.3300,18.32,31.7802,5436,7,0.0833
20590,7,false,25,-2.9167,0.127581,0.3400,18.24,32.5892,5441,7,0.0833
20600,7,false,25,-1.6667,0.127454,0.3300,18.42,31.4410,5443,7,0.2083
20610,7,false,25,-2.5000,0.127326,0.3300,18.42,31.7452,5448,7,0.4583
20620,7,false,25,-2.0833,0.127199,0.3400,18.16,32.8347,5451,7,0.2917
20630,7,true,7,104.4000,0.127084,0.3400,18.14,32.8158,5455,7,1.0000
20640,7,false,25,-2.9167,0.126957,0.3300,18.36,31.7137,5459,7,0.2083
20650,7,true,1,100.0000,0.126818,0.3700,17.56,35.9393,5465,7,0.3333
20660,7,true,1,100.0000,0.126691,0.3400,18.26,32.9080,5467,7,0.0000
20670,7,false,25,-2.9167,0.126577,0.3500,18.06,33.8873,5470,7,0.1667
20680,7,false,25,-0.8333,0.126463,0.4100,16.68,40.0897,5477,7,0.2083
20690,7,false,25,-1.6667,0.126312,0.4000,16.78,39.2370,5481,7,0.2083
20700,7,false,25,-2.9167,0.126185,0.4100,16.56,40.4558,5484,7,0.1250
20710,7,true,3,99.8000,0.126059,0.3900,16.88,38.1593,5487,7,0.3333
20720,7,false,25,4.5833,0.125933,0.3800,17.12,37.2885,5489,7,0.9167
20730,7,true,1,100.0000,0.125807,0.4000,16.66,39.4032,5495,7,1.0000
20740,7,false,25,2.0833,0.125682,0.3900,16.90,38.4740,5498,7,0.5417
20750,7,false,25,-2.5000,0.125556,0.3500,17.72,34.1963,5500,7,0.2500
20760,7,true,3,100.6333,0.125430,0.3600,17.50,35.1985,5503,7,0.0000
20770,7,false,25,-1.2500,0.125305,0.3700,17.20,36.2795,5507,7,0.2083
20780,7,false,25,-2.0833,0.125180,0.3200,18.32,31.0708,5509,7,0.2083
20790,7,false,25,-0.0000,0.125055,0.2800,19.16,26.8495,5509,7,0.4583
20800,7,false,25,-1.6667,0.124930,0.2800,19.22,26.9185,5512,7,0.2083
20810,7,true,5,99.6000,0.124817,0.2700,19.50,25.8978,5514,7,0.3333
20820,7,false,25,-3.7500,0.124680,0.2800,19.22,26.8935,5517,7,0.1667
20830,7,false,25,2.5000,0.124555,0.2400,20.04,22.8075,5519,7,0.7083
20840,7,false,25,-1.6667,0.124431,0.2400,19.94,22.6842,5522,7,0.3750
20850,7,false,25,-5.4167,0.124307,0.2500,19.80,23.7533,5525,7,0.0833
20860,7,false,25,-2.0833,0.124195,0.2600,19.58,24.7847,5529,7,0.1250
20870,7,false,25,0.0000,0.124058,0.2600,19.66,24.6975,5533,7,0.2917
20880,7,false,25,1.6667,0.123934,0.2800,19.18,26.8642,5537,7,0.5833
20890,7,false,25,-2.0833,0.123823,0.2900,18.96,27.9038,5538,7,0.1667
20900,7,false,25,-2.0833,0.123687,0.2700,19.34,25.7305,5539,7,0.2500
20910,7,false,25,-5.4167,0.123588,0.2700,19.32,25.6783,5541,7,0.2083
20920,7,false,25,-6.2500,0.123439,0.2600,19.64,24.5120,5543,7,0.0833
20930,7,false,25,0.4167,0.123316,0.2600,19.74,24.4520,5545,7,0.3750
20940,7,false,25,-1.2500,0.123193,0.2500,19.98,23.5562,5547,7,0.1667
20950,7,false,25,-4.1667,0.123070,0.2300,20.32,21.4035,5548,7,0.1250
20960,7,true,5,105.0167,0.122959,0.2200,20.52,20.3825,5551,7,0.3333
20970,7,false,25,-0.4167,0.122836,0.2300,20.36,21.4287,5556,7,0.2917
20980,7,false,25,-4.1667,0.122701,0.2300,20.46,21.2687,5560,7,0.2083
20990,7,false,25,-2.5000,0.122578,0.2300,20.66,21.2487,5561,7,0.1250
21000,7,false,25,-2.5000,0.122456,0.2600,19.94,24.2737,5565,7,0.0833
21010,7,false,25,-2.5000,0.122346,0.2700,19.78,25.4490,5568,7,0.1667
21020,7,false,25,-1.2500,0.122211,0.2700,19.76,25.6218,5570,7,0.2500
21030,7,true,7,104.4000,0.122089,0.3100,18.88,29.8222,5576,7,0.3333
21040,7,false,25,-3.7500,0.121979,0.3300,18.38,31.7200,5580,7,0.1667
21050,7,true,1,100.0000,0.121845,0.3400,18.16,32.8347,5582,7,0.3333
21060,7,false,25,-2.9167,0.121748,0.3300,18.36,31.7595,5584,7,0.0417
21070,7,false,25,-3.3333,0.121602,0.3200,18.44,30.7588,5588,7,0.1667
21080,7,false,25,-2.5000,0.121480,0.3000,18.80,28.7667,5590,7,0.2083
21090,7,false,25,-0.4167,0.121359,0.3200,18.34,30.9105,5593,7,0.3750
21100,7,false,25,-1.2500,0.121237,0.3100,18.60,29.8127,5596,7,0.1667
21110,7,true,1,100.0000,0.121116,0.3200,18.34,30.8022,5600,7,0.3333
21120,7,false,25,-0.8333,0.121056,0.3200,18.32,30.7458,5602,7,0.3750
21130,7,false,25,-1.2500,0.120874,0.2900,18.86,27.5847,5605,7,0.3750
21140,7,false,25,-1.6667,0.120753,0.2700,19.36,25.7077,5607,7,0.2083
21150,7,false,25,-1.6667,0.120645,0.2800,19.44,26.8632,5610,7,0.2500
21160,7,true,3,101.4667,0.120524,0.3400,18.26,33.0747,5618,7,0.3333
21170,7,false,25,-2.0833,0.120392,0.3200,18.72,30.9058,5620,7,0.2083
21180,7,false,25,-5.0000,0.120283,0.3200,18.70,30.8412,5622,7,0.0833
21190,7,false,25,-4.1667,0.120151,0.3300,18.40,31.7597,5626,7,0.0833
21200,7,true,1,100.0000,0.120043,0.3400,18.16,32.9430,5630,7,0.0000
21210,7,false,25,-4.5833,0.119911,0.3200,18.60,30.8470,5632,7,0.0000
21220,7,false,25,-2.5000,0.119791,0.3400,18.22,32.8078,5636,7,0.1250
